order_id,products
853842,3216 45200 40338 38049 40354 3512 9020 347 26209 39275 40189
3174829,4210 24852 17794 31717
649024,18465 38689 26790 3896 46906 38557
14697,6347 24852
1256918,20670
1530190,47626 47630 22035 23233 19660 40706 37646 24852 21903 32689 1463
3364600,20940 9358 32079 43352
2315791,24852 40486 5206 49131
113675,21385 16283 46363 8859 13097 12341 37710 15831 5985 8803 8048 13176 33785 8571
2167885,21137 24852
1277312,21650 19734 23909 37867
1659255,45603 6287 49075 36149
1288861,20995 5652 22935 42265 10912 30391 27966 44359 9934 38739 15200 31720 43122 19057 5876 13176
202718,33697 2277 39280
118096,1408 5636 30220 43693 2363 45123 40516 10957 18534 31981 4210 46586
2553497,45260 18583
152498,40960 47672 35951 28289 47249 41149 40706 37646 18722 13176 32635 21903 24489 43961
2289870,46654 38510 16048 35535 46802 8424 13565 24830 24852 7963 14129 28986 27966 5450 17757 29027 5479 10621 27521 24964 25491 22935 18376 40396 31717 9212
79256,6400 21376 3090 46485 18352 25138 42445 43086 18641 16083 33120 32740 47209
1927466,40593 40604 2099 31040 27845 8138 19660 24535 44632 5479 31343 42736
1228140,14355 48857 13176
1221250,20995 40709 47626 41488 1940 47766 12440 21019 16797 15649 49075 46906 41290 23375 45007 49235 14678 20574 27104 38508 8174 19057 13176
465758,47626 47766 46676 44142
2573319,26629 5640 2452 35221 22935 24852 2326 48679 27695 7485 17878 35939 45673 33788
313998,47209 43122 12935 11422 46906 28476 27966 13176 21903 1463 39877 45007
2385210,24964 22825 1463 16185 39877 38739
1946587,29487 31950 10070 7156
2465041,44056 15405 33845 20082 23165 39558 21137 1194 16589 5876 37646 40724 29487 27966 5450 34126 21872 16759 13176 8061 21903 10132 5550 45007 5077 33754 31717 38383 39928
590961,21903 21137 22935 5785 45007 8277 33754 26209 8424 13176 33787
2766660,27521 21137 22935 42404 20794 18362 10070 11352 32864 4462 21616 19057
2293815,24852 45862 32679 46410 31981 44799
1923645,44817 24852 6846 5450 39781 21995 19051 45296 24186
561846,27845 7948 6104
2748945,47626 43565 14947
1987484,38444 15925
1112028,31502 39094 34234 41026 45123 27461 29640 46025 22112 44533 42871
449282,24852 17689 29095 32303 49079 6991 23909
2605674,32909 2974 16553 21553 28990 32831 49235 35030 47329 8424 19057
480387,47626 9839 27845 43858 13176 21903 9210
634902,49605
2048093,11777 43279 24852 1940 39190 8859 28449 4778 28204 5422 5296 36316 9076
277863,11576 34270
583741,49683 24852 44331 17008
597519,5132 27690 27744 47209 22640 43654 21137 30385 37158 18746 34126 41806 23383 48577 27639
1248513,48745 47766 11440 2228 11452 39619 37646 24852 30489 30007 28985 23909 17794 21903 432 43504
2575213,24852 5785 29095 10673 17341
2359912,45066 13712 26351 20723 13176
2063224,47626 33303 48162 26165 46667 23315 2361 47977 21903 13292
1411667,46061 48142
2933663,32403 13077 16696 43352
821639,21137 24852 43154 44980 48695 35914
990968,21903 35221 2078 38689 47912
2427030,47626 21616 21137 47766 30391 23233 24852 40723 46906 21903 45007 31717
1398519,9124 19125 20345
440985,11777 2091 21038 39475 47209 21616 35992 27845 24852 32139 2966 14233 16797 45007 31717
1396169,24964 22935 38689 21927 17454 8277 19678 28278 13176
2646778,22935 37288 1463 13176
1298373,3090 15937 588 7350 5825 22825 10749 25926 46485 4605
2296127,42888 43279 3732 16920 15772 38701 16953 34492 41276 15424 14788 46844 29309
775399,11945 24852
2055073,11777 48647 25623 8251 22594 19057 43122 40571 46720 11440 28862 1244 13031 28928 33043 47403 3896 27966 4942 10070 4957 34668 13176 11130 17835 22963 17878
277641,36736 2180 10500 44683 44172 24852 12697 33178 30235 34459 16797 10912 5025 15780 21158 4920 43961 34234 44987 49217 5450 46284 48205 16464 14161 21333 43352 44514 26083 23909 8424 3696 9589 31355 5884
708187,17122 38768 45051
1383555,47209 38544 21137 5782 42460 35311
3045997,30353
2439360,24852 10070 13176 44414
1422735,42240 15650 5160 27985 34024 33647 23288
3152406,49026 31635 10132 28058 37158 46900 27573 43963 12000
2297318,10753 36865 30489 47209
801087,39041 47877 24852 36763 39581 47141 46779 31683 32211 48596
258921,32635
2399035,5764 21387 22416 5393 30489 5785 48925 9507 29987 42445 41271 43961 37053 29117 42828 13517 27086 23375 16848 15950 16083 49621 13166 33911 37119
3141704,21376 39041 24841 32655 32911 27801 26915 22825 37417 13997 28848 45371 27845 8012 27086 15314 4565 5077 42460 42333 25824 7781 47209 46448 13176
2544538,48523 40396 2361
2196431,47626
2866343,24850 21144 9755 49198 17982 26432 27344 44632 23909
1447079,45646 42615 34448 27845 43234 39182 21903 42992 10239
260972,17948 27695 9779 5212 35935 19057 43122 49325 2228 30391 28360 9421 46802 6873 1244 17628 19174 2825 3339 34584 22825 27966 44873 36695 39275 16752 12144 13176 45946 22935 21405 30135 33232 28123 41950 18918 26604 39928 10749
829036,27521 47766 48679 19660 26209
3395032,22827 28204 21479 39408
1748274,37067 19057
2058256,45066 13198 21903 10132 24852 2452 38689 28465 22963 8277 33623 6631 47209 39275
3358829,37646 27966 8518 40396 26209 21096 35951 28918 13176
3302207,36865 26131 21543 20520 15937 31343 44142 47766 28849 24799 24852 25890 9076 24964 21903 18849 21927 31717 10749
2424679,11777 21137 24850 24852 162 5449 5077 28373 33754 42342 8174 4210 33787 9598
1701303,6184 25133 37710 38928 39408 33783 13176 8953 37919 30591
2603868,47626 46650 41540 39519 48229 47209 48745 17526 12935 44683 26283 37570 6873 33000 5876 29447 42265 37687 8518 46979 24964 21903 22935 33198 23029 31225
1567044,22935 36011 19678
1053354,17429 5194 8277 44683 7361 43713 35547 10017 14633 28999 4472 13740
2232971,22035 20583 46226 40706 27966 13646 40310 13176 48628
2024458,36107 19863 33894 26348 31992
2670653,5646 22035 49683 21526 28204 31343 39561 21137 47766 34969 22170 41165 26317 24852 38689 46979 21405 8615 13740 24518
2620465,49235 8277 4605 30391 42701 39180 27521 24964 22935 43961 31717
2520761,13575
1710221,47626 47766 25627 33572 13176
2677980,24241 6104
1399588,24852 5077
305077,24852 26133 16797 27429 40486 38189 3631 44100 9412 27757 44270 39408 11123 40571
2093157,27845
3168719,28934 14870 30489 38322 4920 4796 41149 46654 23236 7673 9689 26604 21616 47734 38777
92665,14872 14233 8859 6182 33452 29503 39369 26209 29034
2059793,31805 16797
1330598,47766 21616
1197534,24852 20814
3320853,42736 44799
3094483,5785 26790 14010 35523 32857 46175 41319
1685263,35470 31651 42803 41400 46562 39657 40939
1473982,19905 37096 39083 5970
2264294,32912 24852 13870 41408 10070
434606,47209 31404 35628 18739 13646 34668 13176 29103 27104 39409 31231
2554900,45066 40469 16965 28745 49236 27750 14467 5262 34969 1695 27845 27344 260 24852 48415 26915 4920 9018 16254 16797 22959 15285 21955 16874
2476965,5652 276 5883 22825 27845 19057 13176
2977334,40656 30718
520058,46023 26604 49615 26138 20156 27966
3148852,21903 16281 34343 8571
1402975,21376 11777 14084 45066 35851 21137 40723 24852 30489 2716 16797 47029 28999 19019 48726 8424 9339
2384447,34456 42137 33819 1700 44843 20919 40380 14534 712 31964 27868 38511 27761
507790,1025 20876 39180 21137 20119 2855 29867 35907 10070 20842 19821 13176 26620
628616,11399 35221 22556 44375 44632 10339 12916 17530
635748,24852 47766
263678,261 21137 35221 44632
3286324,47144 10826 41165 19208 5426 2452 39409
1388351,644 24838 22292 18465 43218 9430 40545 13176
1254055,13806 21137
1599306,17948 14947 24838 27966 20842 389
1852454,28931 1157 24852 1940 40348 29487 5818 5450 26209 44799
458367,22935 30233 2480 34358 7877 25817 21982 47209 42736
1055576,45066 42265 38689 41787 30795 18523 7781 24954
1213165,21137 31378 39097 37971 44632 43122
54293,5652 39475 47209 42736 43772 28427 28985 9076 16262
1945685,27761 42121 47766 14999 6808 34969 38579 23323 27945 32566 16185 10070 13176 5077 30696
1496751,31964
71306,19019
3161229,15386 28836 47144
2297834,12341 21137 47766 41220 22935 432 1463 26604
3104622,16797 26209
2128765,8467 17316 46906 4429 17872 18523
1501623,47626 20632
1441275,47626 31371 21137 27156 42265 6948 26032 24830 35195
2493174,18434 22935 9020 13176
1711788,6046 31720
2398800,23909 27500 2416 41242
443589,14852 47144 47209 24184 4605 27284 25762 13014 11481 6873 1244 19678 43768 7963 40229 8518 18765 35167 46979 22935 24489 21938 22963 15290 34262 48637 38383
116863,10339 1160 14999 39658 40310 35762
437524,1189 19145 21497 4605
808985,6046
1976274,10895 37552 30391 42817 21903
906302,35458 37646 24852 49517
2888121,38689 26317 45840
291728,16797 26916 22948 35507
2312470,5640 26128 47144 26209 47766 45210 28849 40174 24852 21288 12075 28985 10603 49520 9076 16797 15290 1516 28156
3079097,22035 36968 38544 21137 47766 26282 27845 37646 24356 13176 4562
2501916,21903 47144 1377
3218310,40709 28942 38419 5782 30756 38838 30776 43961 45007 16349 30305 38754 39275 5876 10749
3155251,27548 27102
197977,47626 15399 4142 26209 40706 24852 31553 8518 1408 17794 21903 22935 31717 10749
1086440,43352 35886 20955
1697046,25144 35914 11869 21106 41116 36076 44799 24852 21330 9076
928612,26369 21903 30233 1323 46667 27104 23909 31717 13176
1611797,17122 38768 13176 8571
2584960,23554 20995 7175 21543 33352 42585 30305 25705 18027 18037 8309 47766 2228 43713 27845 35547 34050 260 24838 47388 38689 41787 13629 42828 35168 13176 46979 21903 24489 31683 21982 44514 46069 26620 24062
3186460,24852 16797 432 46906 32478
2902899,25093 6166 1070 22620 126 49279 32403 37553 18102 43209 19701 38218 12140 35720 36252 44988 43967 33225 24555
1849841,26369 3873 47144 20842 28204 21903 49683 24852 47766 42265 25466
1456809,47626
1427793,21137 5015 32429 27966 36039 329 10831 47209 13176
2658619,47626 46616 5144 21019 44075 32902 47766 20632 31932 31477 5373 26369 4357 38159 7976 13646 37711 45927 36724 17794 24964 22935 28576 37317 7646 42987
3333678,26405 5258 31506 35894 20955
2154367,37646 21137 24852 5785 36011 311 4920 5212
78863,18023 21386 23288
1374706,42504 24852 47766 42265 34335 27086 45650 30290 24024 35168 18027 18811 46206
2323298,13573 4889 45862 9387 17616 29648 11869 31981 1398 23414 5884
2376663,31242 22035 13870 48175 35921 49235 44632 32864 47766 31927 33000 3849 41242 38689 40229 37687 27966 31577 13176 890 22395 29594 49075 37825 18370 33731 41433 48628
2088796,21137 28851 12614 33120
3310537,38944 45603 12341 47209 1215 35072 41220 20794 27966 10070 13176 24964 29118 33731 49621
1689027,13884 33852 26209 20583 19068 2180 5785 7350 196 723 34024 29487 45371 12620 39275 16797 31654 21435 31683
1182699,38277 10761 21137 1215 27845 9554 13176
1353081,30720 46979 260 24838 47626 21903 21137 18465 28985 45152 12395 9839
467829,24957 24852 35221 20119 20555 5077 32747 13176
2587044,21376 25346 23955 14875 28204 48205 46817 42495
2470230,11520 21137 24852 5450 20178 41319
508133,27147 16414 28199 7751 12909 3696 39041 32403 11488 28384 4836 24852 10049 2416 16262 26528 18337 29091 35252 28634 43488 30191
180079,14477 27662 25890 42719
2509385,19086 21137 31564 13176 29615 20915 37354
3320861,13166 34160
3298051,39180 21903 37524 12324 18362 37067 28879 31444
3257243,28427 8536 45495 39921
2937368,33664 12941 24852 16797 26620 41787 22210 44632 47209 3951
11659,29315 47597 11568 19348 43190 28599
2924348,22035 31766 12324 47141 47144 14399 13380 2635 44632 21137 35004 45368 46906 41290 41950 46049
1265459,45066 2966 16797 33055 38689 45999 21938 4920 34243 36550 33120 26209 26344 48628
2645448,24852 48031 28848 38357 21333 39646
3337307,27104
3258059,5785 21670 19634 11712 44287
2171833,34024 49198 10032 14778
2628481,30720 47626 45106 42585 19057 21137 47766 22195 32952 4812 41690 24830 40706 24838 42768 24852 2344 46906 44359 4472 21903 45007 26604 23543
3033962,35221 44632 1695
2625043,32263 25133 36929 29763 44632 20119 5785 1323 44932 16262 27086 26620
3387007,25952 3594 12817 19546
3172181,24852 29103 38844
1783423,18963 21405 6962
2953505,21903 21137 24852 4781 39216 19057
2275422,20114 22935 27695 26165 45123 49235 44375 28920 29926 7150 5876
1239979,26665 42585 21137 2825
1695175,21137 19348 24852 38453 13049
602585,43115 25952 17341
344274,20940 13176 14715
1249900,38544 14992 16797 28733 44632 5606 42110
2948995,21376 17794 32267 21903 24852 49191 29993 24489 33195 28204 22825 41787 9290 4428 46802 7781 1511 47209 38890 27249 23288
2345174,45965 24852 32734
2543828,33852 4673 9897 34487 36591 43772 44799 40772 27020 19953 6137
620769,45578 37646 21009 24852 432 7260
456833,15872 30773 36412 47209 25197 21616 40054 49327 4799 20710 28985 22395 21938 22504
635101,27845 49235
3360719,879
2207549,46088 6201 23734 49352
3327259,15872 38944 26209 790 27429 14633 29487 38739 25533 30151 5597
1958614,49683 44570 28289 24852 30489 432
460398,37687 23888 8803
1527278,46979 37646 21903 25890 26165 19660 9839 13176
821297,5120 21903 28199 4796 17600 8174 19057 13176
2733188,27086 24838 29447
431888,46979 35359 16965 47209 13176
1736487,38490 47209 34126 13176 21405 39928
1305137,10246 48679 34358 35383 29307 162 9390 11448 27845 48335 27344 46802 37646 24852 30489 29487 28465 28985 27966 43352 3952 10621 17794 32655 35221 32197 49640 26604 8174
901127,28204 18479 47672 47209 39589 45254 37067 17628 11520 13629 8518 10132 22935 8174
887941,27966
2702646,27086
2813182,6184 13948
1112485,13834 30860 8475 22825 29615 21553 11576 16185 36550 2120 38739 24925 18531 18019 33000 19057 1398
2314125,11777 42985
2643351,29869 43760 48517
3392746,43654 5785 17183 46886 43768 30391 25146 30142 36550 27086 41806 8277 3952 5876 11512
1565644,47209 27845 49383 37646 13176 22935 5550 45007 5077
1864352,2051 47626 44560 33303 43050 18502 30795 20574 26209 20580 35461 43654 39055 34448 21137 2748 27845 19660 42701 6873 38618 19678 36583 42736 41220 9477 24850 31004 5922 7461 17702 21291 9018 43338 23375 16759 890 2439 20876 29594 20890 16290 34734 40910 32224
1077712,11576 11782 42701 10360
924634,26369 7681 24964 25093 13062 8193 47626 28820 39450 37276 24221 42526 22825 49075 4799 46150 5456 16249 13660 40541 26209 33000 39275 4462 8174 44142 35321 17791
3098012,39475 44632 21616 47766 16589 30442 24810 42736 24830 14084 19208 28427 15630 37646 24852 9020 37766 4605
981449,17424 48784 4114 24852 26648 27548 37158 39475 28092 10819 27845 19019 44245 32982 365 8174 19057 117 10749
1222527,45954 9290 41290 45007 34024 12011
2440025,21903 24852 47766 27845
761382,43263 23909 19691 24852 9623 4889 25146 17919
3154101,13225 28985 46906 25659 13249 19057
1684569,28199 33894 42231
2011602,31236 45066 48720 26209 14947 20082 2187 21137 11440 8424 37119 2855 5451 13176 1511
767827,30536 31477
944645,36106 47766
2975991,10305 17334
2442208,11777 21903 29594 16797 47144 15025 27845 5194
646400,19660 30639 35951 32691
1219147,41223 5128 45840 7076
2561744,40706 14211 3599 45633 19660
206077,22035 12341 15934 2643 44632 21095 40063 2716 11945 21174 4809 37067 24838 780 33055 44359 11140 18314 17803 21903 29600 44471 43961 34243
1580281,47209 2552 33294 33303 13045 13176 17948
1125664,46562 41400 14771 13176
2079746,7179 23594 33352 14462 34949 4799 9444 44781 30962 47888 30489 25890 34134 40396 4562
1770993,46990 45073 31139 9000 25138 10296 28985 27966 40396 45007 22485 34658 48745 48109 5876 13176 10749
2945300,43014 49683 22935 4799 21709
1767489,8859 44085 24152
3349085,45335 39108 45004
3408287,8467 28358 47209 13176
599411,7715 29229 47209 21616 21137 22164 27845 27864 40683 7963 45884 14678 5479 3957 13176 1406 17794 23430 40849 30639 21461 41458
2533275,18439
49678,24852 22447 27196 17341 4451 5103
1134079,7715 24852 5438 329 23909 5479 20842
142379,7808 30391 19660 22491 10339 49519 13176
67834,11520 37646 34584 24489 44359 329 3420 18531 8174 13176 10621
2951963,43409 24852 21553 7736 30659 34024 10613 19069
1202242,38656 8834 31634 22035 39190 39475 43713 33120
1171010,11009 31502 6416 34449 38548 38557 15902 13988 20149 3126 36023 36664 8898 36418 38608 1744 21462 40062 5985 17634 39276 4332 9076 10616 46842 18301 25466
351228,16908 4232 14127 41968
2207135,24852 47144 22959 15424 20298 48205 32465 49279
520020,12341 37511 21137 26315 3896 34668 13166 3952 13176 27521 43406
2443165,36746 4367 24852 42265 5785 12572 11556 28204 33198 1347 47953 4821 49621 22367 47209 30442 38777
744392,21137 21288 17122 39275
177028,6729 21769 35561 40688
2768586,24852 14126
1952393,47209 21137 27845 22825 4920 13176 21903
916626,40459 27790 24852 35495 11182 5450 20302 21330 5077 11361 22883 8424 26604 9076 15100
3119163,10895 21903 24852 37935 14129 46899 12467 45007 23375 47697 15200 31717 33120 48109 36854
1295339,20995 21903 16797 4920 4428 44632 24561 13176 7676 41597
482894,47492 28934 1158 47626 45208 42265 12320 36651 30257 4799 46654 27845 46667 6104 45788 7649 6631 18918 4605 34430
631881,18987 37940 43076 48723 7295 22695 22699 12986 41178 17122 31981 46842 22782 36658 29494 29503 40310 16797 9124 40376 12218 13755 19389 43474 27102 6631
225344,47626 45066 9741 10275 14947 33894 9339 5782 34968 9387 31960 27362 36070 24852 41787 39275 16254 13767 5069 5077 1511 6128
2560917,32403 34969 42958
603297,6155 48142 12817 2708 14999 15005 44704 9387 27325 19155 31960 43772 24852 3873 16696 4920 41290 365 29553 26497 43409 44487 8149 4565 15328 33772 6128 39408 15860
325389,11520 23047 13629 36695 41177 31717 47209 19180 5876 16249
2882534,35121 7090 9290 42450
249205,17794 47766 28985 32442 28601 29127 19677 42719 27104 8424 47209 21616 9202 20723 7673 24830
1835032,30233 17044 27845 24852 22825 7090 46584
395222,12341 6740 47209 25197 39040 35547 4853 44359 27521 32655 7090 27086
523587,34027 10478 22959
337900,39425 24852 21938 14386 46906 27086 49236 32981 31717 5612 43122 20339
1645780,13575 31759 37317 42447 32478
2645135,27521 32655 21137 49683 40723 21526 47766 38827 11182 4799 13380 19660 27104 13166 10749
1237897,45064 24852 44325 429 17966 33589 5941 14144 12232
1743592,45570 45066 32864 21252 24838 16797 30135 25527 1516
552047,25544
2582541,36929 9666 27086
2948610,15902 33845 46145 48732 27243 19057 36527 8898 8903 35108 23375 44406 17794 46515 34234 5612 28147
2790774,20995 27156 49175 48679 17461 35921 48848 11005 7948 18918
1310936,48004 8881 4942 33780
2583258,27662 46616 30233 47672 45123 33862 28756 47209 26738 36011 1722 20693 36076 5876 43765 47885 24852 16185 42828 13143 33120 7521 20324 21903 30117 43961 18362 38357 9725
2105039,40706 432 47766 28985 35547 32828
1699039,49683 47672 8277 24160 47209 9839 35951 42102 4605 651 14992 21137 27344 26324 30442 24838 7948 40723 32030 9515 2360 8518 13176 17794 22935 12206 22963 26047 39877 27104 31717 8174
621434,48679 47196 47766 37646 24852 36127 43295 27966 21903 22935 432 45007 10749
2454481,21137 30489 34335 27845 13176
2572988,4614 21903 21137 22935 30233 40604 36011 30391 25146 19006 27966 6871 11737 45537 31717 47209 7412 33401
1097828,24964 20114 17316 13870 7485 31040 8518 29650 26209 34530 20345 35195
121841,28199 42154 14862 38929
193903,47119 2078 44632 18531 47209 21137 27845 34012 13176 11140 34262 44008
102598,37022 14781
2840211,28289 18434 4605 16908 41149 36550 21709 17872 2643 47209 32747 24184
974662,24838 41618 38164 30233 27554 11941 35504 45368 39097 4920 17487 5456 33754 8555 26351 41844 13176 37630
1420815,32831 37836
882116,24852 25 4781 22987 35921 29672
1093099,44214 26911 42394 36316
434808,46149 48142 33147
936571,47626 37646 20754 47766 13984 28204 23288 39877 8277 26209 41319 8424 25466 10108
2466761,38944 47144 48171 35939 27247 22677 14764 42944 39928
3113744,28289 46979 47626 47766 16797 48679 34224 17461 30391 25407 40898 42309 20424 47823 4945 42585 23909 32486 13176
1085271,12863 40706 29487 40332 16826 18394 26604 10749
2295496,20711 35986 26620
2670118,20995 35921 21137 47766 47788 4269 39108 9438 260 41220 21267 24852 14627 14126 8575 22935 27086 34262 24024
3077890,47626 24852 45 31981
1370540,40706 47766 7963 9755 45 47154 46654 18502 42347 21616 36735
1960471,19966 35221
1398052,6669 22035 17948 5161 2108 49215 47209 12395 35951 21616 43122 34448 21137 33953 27845 6343 30411 22220 41165 24810 11512 3835 24841 37646 31506 38164 44310 35108 27966 44359 36695 13176 45948 16254 27521 21903 22935 939 7088 8654 5077 27104 31215
2896762,18581 6615
65626,40706 13447 34423 24852 1194 15613 19678 36070
861326,20995 47626 24082 22035 48679 2091 1090 35921 47209 5769 37528 24799 23288 5883 40723 6948 47912 22825 27966 31040 44359 18765 2923 13176 21903 22935 49075 48057 33731 45007 8174 39411
3390204,40706 21137 19348 8247 22849 3658 20955 29931 31343 41844 26751
2602379,19624 32478 14063 7353 34619
1998502,24852 22935 45007 24184
393824,24838 42768 49683 24852 13984 38562 32035 28985 47169 5991 44910 39928 4605
2290944,13187 21903 24852 16797 27307 43693 38739 5077 41588 9076
242464,18434 79 38531 21137 22825 34668 10749
1279149,12606 33129
1733570,47626 22108 47209 40706 27966 8536 32605 39275 3990 20379 16797 39408
175404,24852 27845 13176
1795109,27521 24964 17553 43154 10768 22035 24852 21137 42265 5794 30391 39928 37947 25659 12745 45007 27344 49235 14678 26604 18670 30450 48628 13176 4605
2009387,1993 32679
204055,45364 35537 46059 42606 14715
1536521,25890 46906
337421,49683 5450 11109 24184
2171071,19348 790 12339 14901 14144 14913 39108 3914 1485 8536 43631 31343 18805 44410 21243 7295
1611867,47626 21903 3481 25499 13984 46667 32096 9839 13176
1695019,1559 2295
2926496,24279 46812 22825 27966 13176 7559 16797 14814 33787
3190770,27695 48186 20638 19660 33000 5876 26914 37158 13176 38293 32689 18362
2888357,44292 36865 36619 49174 35221 45204 12572 42536 28465 16185 25146 7615 31040 34497 23630 21709 27344 8529 16973 22224 44632 36574 24799 11110 21607
1323841,24320 21137 8277 22935 30489
2372348,432 27843 46416 47058 17640 5101
2049094,35976 24852 12825
2592337,44632 47766 47912 22935
461184,34182 40587 21903 4372 24852 45221 24489 46642 8758 24631 35898 6975 15950 8021 32981 21847 12250 11865 7398 16616 9076 47223 36216 3583
3309201,21137 24221 21701 49610 22610 27104 48364 13176 43768
1645405,38689 9124 8021
1992017,21903 43154 2086 1194 5450 27729 14678 44632 26209 5876 13176
2694596,45645 5212 24852 41787 29537 21903 13245 18883
2391453,35584 45588 4374 26914 45483 38446 45619 42551 48440 21187 45896 47058 8030 21471 743 30824 24425 14196 29695
596644,47626 21903 24852 47766 44882
2486861,536 43565 27246 24701 21137 14999 19660 45832 37646 24852 1940 5077
429202,37635 21386 41106 13083 10673 35507 23734 18610 26165 6974 13504 2113 41929 22750 39394 32355 19173 23909 47337 7913
394340,49306 16189 11885 36339 13176
612454,34823 28204 18429 27203 30278 20086 12930 32953 13029 33016 24852 4377 21794 33065 14132 4920 23909 45930 12771 13287 34300 23549
362517,24838 21137 30233 2078 36406 27966 36695 41950 16759 13176 35065 9339 45948 40063
2998533,20114 24086 39968 19660 28756 8424 3819 26870
3188516,30252 41007 44632 21616 27275 23734 41665 17630 24852 24024
125867,8197 15902 36397 25146 44670 17027 26790 10089 13176 45448 12763
2488973,46979 45066 21137 24852 41787 31683 4451 1511 8555 43122 39928
213304,40199 40939 46061 22802 41276
2327861,24964 8518 9839
323644,43654 11941 41637 34126 44008
3235780,10473
1121818,24852 16797 32429 45763 33754
1691124,8075 36372
2557369,28052 19348 28204 39928 43961 41787 26209 13176
453248,26369 40723 16321 27845 14711 13176
1537708,11123 13176
1518287,30827 16797 20670
1242127,27662 9339 21137 26283 35503 40199 24852 23374 28058 25533 27093 24024 39408
1288692,17957 45051 37919
127623,24852 16920 32433 2745 23909 9208 43772
1971367,21386 12341 21572 46149 24532 31317 48733
985407,27521 38159 2452 38293 16797 14881 2210 29987 47526 4269 14126 26032 32433 28849 43961 37947 35132 27845 9934 5456 26201 5212 40545 9058 28278 13176 16254
2381129,35921 46676 34969 13541 19731 24852 43295
1998405,17902 4724
2454109,47626 39947 22035 47652 15399 39977 20015 2611 45633 9808 47209 35951 43643 30353 19660 40146 32018 12576 27949 820 23362 36192 13176 11140 7559 35264 33731 34276
1390494,19660
3271059,35470 12456 19660 42450 19678 8041
2480060,36263 5077 10070 36186 13176
1675068,42244 45066 24852 37288 28204 4920 27966 42443 25340
1460301,3885 29487 32433 23236 27077 6252 44799
2764285,12427 8843 5312 196 43721 36472 39657 46061 19828 13176
2561386,13032 20940 38928 13176
2214295,11520 40198 37646 38544 21137 21267 47630 47766 22935 19354 5550 11710 27966 33731 27086 45007 49235 37718 20574 17758 4962 47209 26604 21616 34034 13176
1877481,11520 41220 38544 21137 49683 34358 45504 44227 38739 8277 35926 37718 5212 4962 48109 13176
2204387,11665 24852 432 35921 39252
501137,8580 35221 14999 29848 2717 18721 30391 18523 19057
1606738,9623 13806
1031447,45066 3599 47672 16953 21137 27344 24852 4920 35221 17316 30668 42475
2396337,38416 7762 47209 41602 4778 46284 2770 24816 26384 28515 49517 35761
3170904,48907 45862 23909 38768 5750
439039,44545 21137 24852 34582 19488 12212 40136 37449 3919 17872 49235 33754 16997 20842 46448 43772 28157
1716393,32655
1625637,2611 24852 39275 41844 24964 21903 15290
207173,22504 28682 18070
3078892,32403 34343 12078
2869862,26604
2456723,40199 16425 9839 21137 42803
2572834,5134 21137 36758 41757 28842 37687 15290 24764 28476 44359 37193 27086 1234 29650 42585 26842 5991 47209 21616 7156
208144,2456
2164099,21288 35269 43352 33768 8571
1649909,45570 1947 47388 27966 35535 35939 31717
3381289,5785
2508168,24852 47766 9387 28985 46802 43352 27104 21616
2713827,21137 27966 45416 46992 44008
1707661,27104 32664
2092906,45066 47766 9839
3280093,37917 31778 18987 25830 27903 4865 24852 12087 34625 46402 8016 22359 36186 47977 16747 35181 25985 38340 47058 37354 26088
1808060,14218 42265 30489 40396 28373 11109
3349487,48679 37067 2825 27966 32655 34243 17878 24549
2790946,28204 21137 29447 48415 5450 34668 13176 21903 26521
1412577,47866
1635012,196 33065 10702 15541 13176
2662006,6297 38704 30776 29500 39877 31964 5479 20345
2813556,42244 21903 42768 14996 8087 38689 23909 44008 42617
704774,38557 27845 19678 48865 3952 13176 42445 27104
693633,5013 29094 39982 38200 32331 24041
966034,46616 27683 5161 2091 49235 26209 35939 11941 18606 36070 24852 37188 15693 27521 24964 22935 28601 31717 31720
709085,11266 31759 38928 10258 38440 196 29794 45051
1578842,35168 36676
668645,42244 46692 28934 17872 39216 46868 47766 30169
2025408,39877 17530 35221 33754
2603590,47616 10761 17948 45104 21150 24799 21903 5025 31663 42450
2959215,43298 24920
556336,4920 4855 13176 16797
441277,10768 29370
854124,27521 45620 34358 38739
222173,45066 24852 34969 33894
20806,26505 19348 24852 36126 13287 12276 7413
2898743,21019 23630 26209 22309 35761 43961 10691
2234667,22559 22620 28299 47759 43154 1181 40623 2240 1217 258 33065 4920 9076 34217 42441 37364
2078709,18439 13838 37940 34358 13380 3661 26209 33894 24184 6286 14999 38072 21709 31960 43227 20760 38690 22831 27966 21333 2408 31596 13176 48004 33198 1503 46572 37357
2033835,40332 24852 28441 16797 29487 21709 24531 22619 28157 21246
76823,44085 16464 39041 10957 14553 32141 432 12743 43474
2589697,15872 46979 4870 21903 21137 12693 38557 17694 45603 2983 33198 23233 16965 39877 21195 79 1234 16083 34137 24670 28767 48865 47209 49131 26604 4462 36205 15981 39275 10998 13176
2185261,12033 258 5384 40199 17044 22164 8866 6182 33198 432 23148 23288 25466
1609006,21137 34969 24221 11512 34050 4920 27966 35682 16747 13176 21903 10132 35233 5077 31717 26604
1696958,40198 25890 1194 22959 12614 17758 26209 31717
2870737,44042 9358 8859 6184 43692 12341 43352 42475 8953
2120241,29447 24852 37 9510
2529085,26209 4210 21137 24852 15693 19348 44000 16874
2656414,43409 6166 24087 40348 1700 21451 49491 5097 4210
2012051,27811 28204
3193584,24852
